company_id,jobview_url,Position(Company),Description
848938251,https://www.linkedin.com/jobs/view/848938251/,KGS::MC::Director: BPM,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
861238599,https://www.linkedin.com/jobs/view/861238599/,Associate - CA,Using technical skills to accurately complete calculations and follow Firm. Capabilities required to deliver a high quality service experience to the. And analyzes data and uses...
839413463,https://www.linkedin.com/jobs/view/839413463/,GDC-Associate1 | Associate 2 Audit,Audit service delivery &#x2013; Be a part of the team that is responsible for audit service delivery and ensure timely and quality audit deliverables on the work done by self and by ...
848943951,https://www.linkedin.com/jobs/view/848943951/,KGS::MC::Associate Consultant/Consultant::Service Now,"Mso-bidi-font-family:Arial;mso-ansi-language:EN-US&quot;&#x200b;&gt;Ideal candidate should have. Details, ability to multitask, and effective time management skills. Span style=&quot;font-size:..."
839880355,https://www.linkedin.com/jobs/view/839880355/,Microsoft Dynamics AX Technical Manager,"Experience in doing estimations for projects or project economics management, experience in agile methodology. 10 + years of total experience and minimum 8 years in Microsoft ..."
634877916,https://www.linkedin.com/jobs/view/634877916/,Manager - Audit,6 &#x2013; 9 years of post-qualification experience along with strong Articleship experience from a mid-size or a Big 4 firm in case of CA or Relevant audit experience of at least 8 ...
839697353,https://www.linkedin.com/jobs/view/839697353/,KGS:MC: ETL Developer,SQL Server Integration Services experience (SSIS) to load and transform data from various sources into a database staging environment. Build experience with multidimensional ...
829976993,https://www.linkedin.com/jobs/view/829976993/,Chief Compliance Officer,1-12 years of work experience in a Compliance / Risk role in a similar organization. Ability to drive change through strong collaborative skills and ability to work seamlessly ...
829454661,https://www.linkedin.com/jobs/view/829454661/,KGS-Business Associate-MS-Bangalore,"Drive collaboration across the Pursuits teams, and across KPMG network to build high class client deliverables. Working effectively with the U.S Advisory team to respond to the ..."
860237323,https://www.linkedin.com/jobs/view/860237323/,KGS:: MC - Analyst - SNOW,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
860236698,https://www.linkedin.com/jobs/view/860236698/,ITSM Lead,Responsible for leveraging knowledge and experience to. Methodology and service offerings based on client experiences. Experience implementing and integrating enterprise software.
867928280,https://www.linkedin.com/jobs/view/867928280/,Executive - KAAP,Prepare functional specifications based upon internal requirements.Understand data from functional perspective as well as have strong or sufficient technical skills to resolve ...
856570085,https://www.linkedin.com/jobs/view/856570085/,IReMA | Assistant Manager/Senior//Executive,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
815025772,https://www.linkedin.com/jobs/view/815025772/,KGS:Associate Consultant/Consultant People & Change : HRT,This is for the position of an Associate Consultant in the People &amp; Change practice as a HR Transformation and Analytics practitioner with some experience in organization design.
810096417,https://www.linkedin.com/jobs/view/810096417/,Senior Consultant IGH GA,TBCRoles and ResponsibilitiesQualifications And SkillsExperience and Background
634880400,https://www.linkedin.com/jobs/view/634880400/,Associate 2,0 &#x2013; 1 year of post qualification experience along with strong Articleship experience from a mid-size or a Big 4 firm in case of CA OR. Experience with Big 4/leading Audit firms...
634877851,https://www.linkedin.com/jobs/view/634877851/,Senior Associate - US GMS,"Experience in working with MS Office particularly MS Word and MS Excel. 2-5years&#x2019; experience in US Individual Tax. To attend and actively participate in meetings, offering ..."
834954422,https://www.linkedin.com/jobs/view/834954422/,Global Security Operation Center (GSOC),Roles and ResponsibilitiesQualifications And SkillsExperience and Background
829453919,https://www.linkedin.com/jobs/view/829453919/,KGS : MC : OBIEE Developer,"&#xd8; Basic Java/HTML coding skills. &#xd8; Ability to work well in a collaborative, team oriented environment; multi-task, be detail oriented, self-directed and have strong ..."
829452710,https://www.linkedin.com/jobs/view/829452710/,KGS-Analyst-Research-Bangalore,"Independently manage research assignments &#x2013; either as a part of an ongoing client engagement, or as a part of business development efforts conducted by the entity. Extend ..."
798981176,https://www.linkedin.com/jobs/view/798981176/,KGS- Assistant Manager- Benchmarking-Bangalore,"The candidate must have 8-10 years of research experience with a professional services firm / third-party KPO / specialized research houses, or captive/in-house research/..."
798980106,https://www.linkedin.com/jobs/view/798980106/,Consultant,"Service Now Integration to various solutions (SaaS, External Apps) using REST API / webservice / JSON / ServiceNow Scripting. Very good knowledge of the ITSM process. ServiceNow..."
827615231,https://www.linkedin.com/jobs/view/827615231/,Appian BPM developer,Core development experience on Appian BPM. NP: 1 to 2 months preferred. Certification: Appian certified resource. Minimum years of exp: 4 years.
805164422,https://www.linkedin.com/jobs/view/805164422/,KGS|RC| Senior-SAP Assurance & Control testing,"Functional experience of key SAP Financials modules, ideally including HANA. Proven experience of successfully delivering SAP security, control, data analytics and GRC services ..."
805161549,https://www.linkedin.com/jobs/view/805161549/,KGS:: Capability Hubs::Senior Analyst::Marketing Services,"Formal qualification in Graphic Design and/or related discipline, or equivalent work experience. Excellent communication and organisational skills with the ability to prioritise..."
826954297,https://www.linkedin.com/jobs/view/826954297/,KGS:MC:Analyst:Oracle,Looking for B.Tech + MBA graduates from reputed institutes to work as business and functional analysts for implementing Oracle Cloud/Workday based solutions in HR and ERP [...
761917232,https://www.linkedin.com/jobs/view/761917232/,Senior Associate - UK Corporate Tax,Experience in working with MS Office particularly MS Word and MS Excel. At least 2 years&#x2019; experience in processing Tax. 2 to 4 years of experience in UK Corporate Taxation. To ...
819676362,https://www.linkedin.com/jobs/view/819676362/,KGS-RC-Assistant Manager-ITA,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
819673486,https://www.linkedin.com/jobs/view/819673486/,Associate- Tax IES,"0 to 2 years of experience in Accounting/Tax. To attend and actively participate in meetings, offering ideas, insights and recommendations towards process improvements which ..."
817860294,https://www.linkedin.com/jobs/view/817860294/,KGS: MC : Oracle Hyperion Planning Specialist,"We are looking for an experienced consulting professional who has a broad understanding of the solutions, industry best practices and multiple business processes within the EPM ..."
814398351,https://www.linkedin.com/jobs/view/814398351/,KGS: RC : SAP GRC- Executive & Senior,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
799152136,https://www.linkedin.com/jobs/view/799152136/,Senior: Bangalore,"2-4 years or more experience in working in statutory audit or in a similar environment (Audit and Accounting firms). Have strong soft skills like leadership, inter personal, ..."
781062369,https://www.linkedin.com/jobs/view/781062369/,Executive-Bangalore,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
778217877,https://www.linkedin.com/jobs/view/778217877/,Manager - Lean Transformation,9-11 years of overall experience of which at least 8 years of experience in driving independent Black belt six sigma projects and lean transformation projects from manufacturing...
806242448,https://www.linkedin.com/jobs/view/806242448/,Manager - Transfer Pricing,5- 7 years of experience in Global Transfer Pricing. Experience with Big Four accounting firms is a must. Contributing to the deliverables which may include transfer pricing ...
805159464,https://www.linkedin.com/jobs/view/805159464/,KGS-Senior -Digital Marketing- Gurgaon,"Work with Marketing Information Services, Digital Marketing, and other internal teams to ensure technical compatibility of systems while capturing and ensuring the success of ..."
763611000,https://www.linkedin.com/jobs/view/763611000/,Analyst,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
761919109,https://www.linkedin.com/jobs/view/761919109/,Associate - UK Corporate Tax,2 to 4 years of experience in UK Corporate Taxation. At least 2 years&#x2019; experience in processing Tax. Experience in working with MS Office particularly MS Word and MS Excel. To ...
795002212,https://www.linkedin.com/jobs/view/795002212/,Associate 2 - Canada Audit,Audit service delivery &#x2013; Be a part of the team that is responsible for audit service delivery and ensure timely and quality audit deliverables on the work done by self and by ...
768052072,https://www.linkedin.com/jobs/view/768052072/,Manager - US Audit,Contribute to technical and soft-skills training to continually develop the team&#x2019;s skills on industry-specific areas of work. Work experience: 6&#x2013;7 years post qualification ...
766613877,https://www.linkedin.com/jobs/view/766613877/,KGS|RC| Executive-ITA,"We are currently seeking an experienced professional at a Senior/Executive level to join us in our Bangalore office. The candidate, at a minimum, should have 2-6 years of ..."
756786356,https://www.linkedin.com/jobs/view/756786356/,KGS RC Secretary,"Expense Management - Processing Expenses for the Team on re-konnect; reconciliations of Corporate Card expenses &amp; reimbursements; classificiation of expenses, booking of ..."
758504817,https://www.linkedin.com/jobs/view/758504817/,KGS::MC:: Workday Functional Finance & HCM:: AM,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
739359349,https://www.linkedin.com/jobs/view/739359349/,KGS::MC::Functional Finance Project SCM::Assistant Manager,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
734966283,https://www.linkedin.com/jobs/view/734966283/,Analyst ( 3 months ),Roles and ResponsibilitiesQualifications And SkillsExperience and Background
773637737,https://www.linkedin.com/jobs/view/773637737/,KGS::MC::Tableau Consultant,"Experience with tools like Qlikview / Power BI or ETL tools like Informatica, Talend, SSIS is a PLUS. Should have worked in business support model and presentation skills. ..."
721881423,https://www.linkedin.com/jobs/view/721881423/,KGS - Tax - Analyst -PMO,Working experience in Share Point and/or Service Now is an added advantage. Excellent written communication skills in English. Analyst will support the KPMG application users ...
736270396,https://www.linkedin.com/jobs/view/736270396/,KGS: MC: Alteryx Consultant,Design/development experience in data engineering using at least one among the following 3 skillsets : 3-7 years of relevant experience. Good knowledge of Alteryx [ Must havel ]...
768053015,https://www.linkedin.com/jobs/view/768053015/,Manager - SSOA,"Experienceof executing projects in the area of shared services and outsourcing, framestrategy / feasibility phase to design and implementation. Strongpresentation skills, both ..."
734967155,https://www.linkedin.com/jobs/view/734967155/,KGS::MC:: Assistant Manager:: Appian/IBM BPM Lead,6 to 9 years of relevant Experience &#x2013; as a team lead/ senior. Hands on experience on BPMS implementations &#x2013;. Experience in leading Appian development teams. Experience in ...
674167206,https://www.linkedin.com/jobs/view/674167206/,KGS-Business Associate-Pursuits-Bangalore,Strong communication skills will be essential to be able to work effectively with the KPMG on-shore stakeholders. Ensure that each work product is well operational and is ...
674167207,https://www.linkedin.com/jobs/view/674167207/,Manager- TMT,"6 &#x2013; 9 years of post-qualification experience in TMT (Technology, Media and Telecom) is mandatory along with strong Articleship experience from a mid-size or a Big 4 firm in ..."
735116309,https://www.linkedin.com/jobs/view/735116309/,Director - ITA,"Demonstrate and apply strong IT controls testing and documentation skills, inspire teamwork and responsibility with engagement team members, and use current technology and tools..."
726238735,https://www.linkedin.com/jobs/view/726238735/,Senior Associate 2 - Audit,4 &#x2013; 6 years of post-qualification experience along with strong Articleship experience from a mid-size or a Big 4 firm in case of CA OR. The Senior Associate 2 should have prior...
688102372,https://www.linkedin.com/jobs/view/688102372/,KGS-Team Leader-TAX RAB-Bangalore,"Prior experience in team management (of 2-4 juniors for 2-3 years) &#x2013; ability to identify team members&#x2019; strengths, development areas and training needs, effectively allocating ..."
724067813,https://www.linkedin.com/jobs/view/724067813/,Archer- Exective & Senior,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
692176701,https://www.linkedin.com/jobs/view/692176701/,KGS::MC-Associate Consultant/Consultant/Manager::Curam,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
692176702,https://www.linkedin.com/jobs/view/692176702/,Assistanat Manager IT Audit & Attestation,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
682530025,https://www.linkedin.com/jobs/view/682530025/,Assistant Manager Data Analytics,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
636299920,https://www.linkedin.com/jobs/view/636299920/,Manager - ITA,Role: We are currently seeking an experienced professional at a Manager level to join us in our Bangalore office. KPMG provides access to an experienced group of professionals ...
634880390,https://www.linkedin.com/jobs/view/634880390/,Associate - US BTS,Recognizes the key capabilities required to deliver a high quality service experience to the client. Prepares tax provisions using technical skills to accurately complete ...
634877883,https://www.linkedin.com/jobs/view/634877883/,Executive/Senior,2 to 4 years of experience in Global Transfer Pricing. Experience with Big Four accounting firms is a must. Contributing to the deliverables which may include transfer pricing ...
663375882,https://www.linkedin.com/jobs/view/663375882/,KGS-RC-Senior | Internal Audit Experience,"The candidate must have 4 to 7 years of relevant experience in a similar role, particularly in internal audit operational and compliance audits. Good experience in MS Visio, ..."
634879749,https://www.linkedin.com/jobs/view/634879749/,Team Leader- MS| RAK,Minimum 5-7 years of experience working as a graphic / visual web designer in a design / advertising agency. A good understanding of the role of a brand within an organization ...
634881022,https://www.linkedin.com/jobs/view/634881022/,Manager - Oracle Apps,"Understanding of specific business processes, such as Order to cash, Procure to pay and preferably hands on experience on General Ledger and Sub ledger Accounting/FICO or any ..."
634881023,https://www.linkedin.com/jobs/view/634881023/,Associate Director,"Minimum 12-18 year experience in US Tax, with experience of signing US Tax returns, Ability to interpret US Tax Laws. Minimum of 5 years of experience in working with US ..."
689425112,https://www.linkedin.com/jobs/view/689425112/,E-Discovery | Executive,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
677393127,https://www.linkedin.com/jobs/view/677393127/,KGS: MC : Power BI Consultant,"Should have strong SQL and query tuning skills, preferably over SQL Server. Bonus points: experience over any ETL tool like SSIS or Informatica. Experience with creating reports..."
636298993,https://www.linkedin.com/jobs/view/636298993/,Manager - Archer,"The candidate must have 6 to 8 years of relevant experience in a similar role, particularly in a professional services firm / third-party KPO/IT-BPO company/Implementation/..."
677389490,https://www.linkedin.com/jobs/view/677389490/,Senior - Audit,Leading and managing a team of up to 6-7 people comprising of fresh graduates and experienced professionals. 1-3 year experience with a Big 4 in a client facing environment ...
634881165,https://www.linkedin.com/jobs/view/634881165/,Knowledge Management,Good Work Exp in Knowledge &amp; Content Management.
634881137,https://www.linkedin.com/jobs/view/634881137/,Manager- Transfer Pricing,5- 7 years of experience in Global Transfer Pricing. Experience with Big Four accounting firms is a must. Contributing to the deliverables which may include transfer pricing ...
634881034,https://www.linkedin.com/jobs/view/634881034/,KGS-MC-Executive Assistant,"3+ years of experience in a professional services organization as an administrator and/or project management professional. High proficiency in MS Office (Strong Excel Skills, ..."
634880357,https://www.linkedin.com/jobs/view/634880357/,Business Analyst,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634880325,https://www.linkedin.com/jobs/view/634880325/,Manager,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634880290,https://www.linkedin.com/jobs/view/634880290/,Analyst/ Executive /Administrator,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634880282,https://www.linkedin.com/jobs/view/634880282/,Associate - US GMS,"0 to 2 years of experience in Accounting/Tax. To attend and actively participate in meetings, offering ideas, insights and recommendations towards process improvements which ..."
634880279,https://www.linkedin.com/jobs/view/634880279/,KGS :: RC :: Major Projects & Contract Advisory :: Executive,"The candidate must have 1 to 2 years of relevant experience in a similar role, particularly in a professional services firm / third-party KPO/IT-BPO company/internal research/..."
634879966,https://www.linkedin.com/jobs/view/634879966/,Executive - Audit,"Leading and managing a team of up to 3-4 people comprising of fresh and experienced graduates. Experience in external/internal audit &amp; knowledge of UK/US GAAP, IFRS would be an ..."
634879965,https://www.linkedin.com/jobs/view/634879965/,Administrator,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634879935,https://www.linkedin.com/jobs/view/634879935/,KGS::MC:: Qlikview Consultant,"Good skills with HTML, CSS , JQuery and JavaScript libraries D3.js. Good Data Analysis Skills in identifying different trends, patterns and other data issues within datasets. ..."
634879888,https://www.linkedin.com/jobs/view/634879888/,Associate 1 - Audit,0 &#x2013; 1 year of full time experience with a reputed company / firm. Good knowledge of MS Office (with an emphasis on MS Excel skills) Strong English communication skills (Oral &amp; ...
634879855,https://www.linkedin.com/jobs/view/634879855/,Senior Associate 2,4 &#x2013; 6 years of post-qualification experience along with strong Articleship experience from a mid-size or a Big 4 firm in case of CA OR. The Senior Associate 2 should have prior...
634879854,https://www.linkedin.com/jobs/view/634879854/,Manager - UK Corporate Tax,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634879853,https://www.linkedin.com/jobs/view/634879853/,Senior Consultant /Consultant - Vendor Management,&#xdc; Experience in drafting and implementing Vendor Management policies and procedures; integrates into the fast-growing global shared services model. &#xdc; Experience in Vendor ...
634879844,https://www.linkedin.com/jobs/view/634879844/,KGS :: RC :: Data Analyst ::Executive/Analyst,"The candidate must have at Minimum 2-3 years of experience in a similar role, (6months- 1 year for Analyst). Data Importing, Cleaning, Validating and modeling with the purpose ..."
634879843,https://www.linkedin.com/jobs/view/634879843/,Manager - Corporate Tax,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634879838,https://www.linkedin.com/jobs/view/634879838/,Senior Analyst-Research-Bangalore,"Independently manage research assignments &#x2013; either as a part of an ongoing client engagement, or as a part of business development efforts conducted by the entity. Extend ..."
634879782,https://www.linkedin.com/jobs/view/634879782/,Associate / Senior Associate - Canada Tax,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634879780,https://www.linkedin.com/jobs/view/634879780/,Manager - US GMS,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634877950,https://www.linkedin.com/jobs/view/634877950/,Marcom Manager,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634877933,https://www.linkedin.com/jobs/view/634877933/,KGS-RC-Resource Management | Trainee | 6 months,The candidate is expected to have strong verbal and written communication skills. 0-1 years of experience (in any domain) Supporting client service delivery by consistently ...
634877918,https://www.linkedin.com/jobs/view/634877918/,Executive,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634877913,https://www.linkedin.com/jobs/view/634877913/,Oracle Technical Apps,For Candidates with Relavant Experience between 4 Years and above. For Candidates with Relavant Experience between 2-3 Years. Knowledge in basic and advanced PL/Sql - Must have.
634880377,https://www.linkedin.com/jobs/view/634880377/,KGS::MC::RPA,"Hands-on experience of Process Automation across the life-cycle, using industrys leading Robotics Automation products. Scripting languages (e.g., python, perl, powershell, bash,..."
868137587,https://www.linkedin.com/jobs/view/868137587/,Tax Technology Hub | Associate Consultant / Consultant | Alteryx,"Four to Six years of experience in Accounting/Finance/Information Technology (IT) of which last 2-3 years should be in Alteryx Automations, MS Excel/ Access based models and ..."
867932862,https://www.linkedin.com/jobs/view/867932862/,Assistant Manager- Finance & Accounting,Variance Analysis of P&amp;L items and providing adequate commentary explaining the reasons of variances. Preparation and review of reconciliations of BS items on a monthly basis. ...
867930093,https://www.linkedin.com/jobs/view/867930093/,Manager- Marcom Communication,"S/he should have proven stakeholder management skills, and should act as a thought partner to develop effective content and visual solutions in line with key business objectives."
839880357,https://www.linkedin.com/jobs/view/839880357/,IBM Case Manager developer (immediate joiners only),"We are looking for early joiners only... For A.Con level 2-4yrs of experience; for Consultant level 4-6 yrs of experience. Solution creation, workflow, EDS, custom widgets, ..."
663375888,https://www.linkedin.com/jobs/view/663375888/,Assistant Manager - Strategy,"Relevant experience (5-7 years) gained in either corporate roles, strategy consulting, or similar analytical/ deal experience in the TMT sector/ propositions (as applicable) ..."
811585000,https://www.linkedin.com/jobs/view/811585000/,Manager - Customer & Channel - After Sales service/Warranty Management,"Hands on experience of working in / managing after sales service business processes from an OEM perspective including &#x2013; Sales of parts and service, channel management, spares ..."
736268448,https://www.linkedin.com/jobs/view/736268448/,"KGS: MC : VBA,Python","Experience in other languages like C#, java etc will be advantage. Vba, Java, JavaScript, python and C# Strong in Excel VBA programming skills. Relevant experience of -3-6 yrs. ..."
839698582,https://www.linkedin.com/jobs/view/839698582/,"Executive - Production Support (Oracle ERP, SQL, BPM, Integration0","6 months to 2 year related work experience in in Front-end application Monitoring services and overall production support operations. Experience in Infrastructure Support, ..."
826800867,https://www.linkedin.com/jobs/view/826800867/,Head Alliances,"The Strategic Partner Manager &#x2013;Consultants &amp; Digital Integrators, is responsible for working with the Hitachi Vantara Territory Sales Managers in Hitachi Data Systems on sales ..."
634878888,https://www.linkedin.com/jobs/view/634878888/,KGS::MC::MS Navision,"Good knowledge within some of the following technical skills; Jet-Reports, SQL, Web Services, XML, RDL reporting would be a definite plus. Previous experience on upgrades from ..."
783536443,https://www.linkedin.com/jobs/view/783536443/,Aranca - Senior Analyst/Assistant Manager - Investment Banking Research (2-3 yrs) Gurgaon/Gurugram/Mumbai,The opportunity is ideal for professionals who have 2-3 years of experience in investment banking research and are interested in being a part of our growing investment banking ...
855692392,https://www.linkedin.com/jobs/view/855692392/,Strategic Alliances Specialist,"&#xa0; &#xa0; Strong communication skills in all modes (written, one-to-one, group, and. &#xa0; &#xa0; Experience in consulting of S/W products, solutions and services. &#xa0; &#xa0; Experience of ..."
868139432,https://www.linkedin.com/jobs/view/868139432/,"Consultant - DevOps, Performance Engineering and Data Analytics","AR-SA&quot;&#x200b;&gt;DevOps, Performance Engineering and Data Analytics."
868140382,https://www.linkedin.com/jobs/view/868140382/,Senior Executive- Finance,Variance Analysis of P&amp;L items and providing adequate commentary explaining the reasons of variances. Preparation and review of reconciliations of BS items on a monthly basis. ...
841818512,https://www.linkedin.com/jobs/view/841818512/,"Senior Executive - Audio/Video, VC Infrastructure Services","Mso-ansi-language:EN-US&quot;&#x200b;&gt;Seeking an individual who has expertise in Audio / Key Skills And Experience. And experience on AV devices, Crestron, Light ware, Polycom DSP and ..."
663375884,https://www.linkedin.com/jobs/view/663375884/,Consultant - Strategy,Develop the necessary skills to give an evidenced point of view on the attractiveness of the target and the market in which it operates. Relevant experience of 1 - 4 yrs in ...
837932082,https://www.linkedin.com/jobs/view/837932082/,Oracle Procurement Fusion - Con/ Sr Con,Good communication skills.Certification in Procurement module from a recognized and reputed institute is a must. 4-10 years of relevant experience and oracle procurement ...
837932080,https://www.linkedin.com/jobs/view/837932080/,Oracle HCM Fusion - Con/ Sr Con,Good communication skills.Certification in HCM from a recognized and reputed institute is a must. 4 - 10 Years of Functional experience in oracle HCM fusion. 4-10 years of ...
837932079,https://www.linkedin.com/jobs/view/837932079/,Oracle financials -Fusion Con / Sr Con,Good communication skills.Certification in oracle financials from a recognized and reputed institute is a must. 4 - 10 Years of Functional experience in oracle Financials fusion.
837932078,https://www.linkedin.com/jobs/view/837932078/,Oracle SCM Fusion - Con/ Sr Con,Good communication skills.Certification in SCM from a recognized and reputed institute is a must. 4 - 10 Years of Functional experience in oracle SCM fusion. 4-10 years of ...
634879876,https://www.linkedin.com/jobs/view/634879876/,ServiceNow,Candidate should have more than 8 years of relevant experience in ServiceNow. Good communication skills both written and verbal. Should be comfortable with travel (Domestic &amp; ...
634877856,https://www.linkedin.com/jobs/view/634877856/,D&A,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
867932864,https://www.linkedin.com/jobs/view/867932864/,Video Developer :: Analyst/Business Associate :: Gurgaon,"Experience with the Adobe Creative. The final delivery, ensuring that all elements conform to the brief and project. Extremely creative, able to present and pursue projects from..."
868141260,https://www.linkedin.com/jobs/view/868141260/,Consultant - Filenet/java developer (immediate joiners only),"Looking for immediate joiners only. Experience in Java, FileNet Java APIs, RESTful webservices, SQL/Oracle. BE/B.Tech, ME/M.Tech, MCA, MBA."
845251784,https://www.linkedin.com/jobs/view/845251784/,BPO- TRAVEL PROCESS|17K TO 24K SALARY|PUNE LOCATION|CALL SASHA 7420037070,"Skills: International BPO,Call center,Inbound,Domestic BPO,Outbound,Fresher,KPO,Support,Technical support,BPO, wns, tech m, 3g, qed, capita, kpmg, fareportal, exl, mphasis, ..."
845249528,https://www.linkedin.com/jobs/view/845249528/,BPO- TRAVEL PROCESS|17K TO 24K SALARY|PUNE LOCATION|CALL Shahnaz 7420077070,"Skills: International BPO,Call center,Inbound,Domestic BPO,Outbound,Fresher,KPO,Support,Technical support,BPO, wns, tech m, 3g, qed, capita, kpmg, fareportal, exl, mphasis, ..."
845237911,https://www.linkedin.com/jobs/view/845237911/,BPO- TRAVEL PROCESS|18K TO 30K SALARY|YERWADA LOCATION|CALL SASHA 7420037070,"Skills: graduate, undergraduate, international process, voice calling, customer care executive, wns, fareportal, exl, tcs, QED, hcl, ibm, concentrix, hp, dell, mphasis, infosys,..."
867933566,https://www.linkedin.com/jobs/view/867933566/,SAP CO Consultant,Industry experience in relevant functional areas of having handled key business processes over and above SAP experience would be an added advantage. Skills in implementation in ...
845254600,https://www.linkedin.com/jobs/view/845254600/,BPO- INSURANCE PROCESS|FIXED SHIFT| FIXED SAT/SUN OFF|35 K â 40 K SALARY| CALL SASHA 7420037070,"Skills: Graduates,undergraduates,b2b,Business to business,international process,international calling,Internal Auditor,bpo,healthcare,wns,fareportal,ibm,concentrics, convergys, ..."
776136664,https://www.linkedin.com/jobs/view/776136664/,Assistant Manager - Audit,"Have 3 - 5 year&#x2019;s post qualification experience in Statutory Audit in a similar environment (Audit and Accounting firms) Have strong soft skills like inter personal, team and ..."
881927084,https://www.linkedin.com/jobs/view/881927084/,Investment Associate - Private Investment Firm (2-5 yrs) Mumbai,"2-3 years of prior work experience with leading strategy consulting firms such as McKinsey, Bain &amp; Company, BCG, KPMG, Accenture or with leading real estate consultancy firms ..."
881904422,https://www.linkedin.com/jobs/view/881904422/,Investment Associate - Private Investment Firm (2-5 yrs) Mumbai,"2-3 years of prior work experience with leading strategy consulting firms such as McKinsey, Bain &amp; Company, BCG, KPMG, Accenture or with leading real estate consultancy firms ..."
831530124,https://www.linkedin.com/jobs/view/831530124/,Aranca - Assistant Manager - Equity Research (3-7 yrs) Gurgaon/Gurugram/Mumbai,"Excellent financial modeling skills with the ability to understand and formulate business drivers (revenue, cost, etc.)- Superior knowledge of concepts of finance &amp; accounting, ..."
634878886,https://www.linkedin.com/jobs/view/634878886/,Senior Executive- L&D,"In order to fulfill the responsibilities of your role, you need to possess the following functional skills and meet these additional requirements: Deliver professional skills, ..."
634881063,https://www.linkedin.com/jobs/view/634881063/,Senior Executive- Server Support and Operations (Asset Management),Key Skills And Experience. Years of Experience Required: 5-7 years in IT Server Infrastructure and IT Operations. 4-5 yrs. of relevant experience in IT industry with mostly ...
634877842,https://www.linkedin.com/jobs/view/634877842/,Associate,"0 to 2 years of experience in Accounting/Tax. To attend and actively participate in meetings, offering ideas, insights and recommendations towards process improvements which ..."
823234050,https://www.linkedin.com/jobs/view/823234050/,Project Coordinator,"Representative clients include Marriott, Hyatt, KPMG, the World Bank, Rolls Royce, American Marketing Association, Wal-Mart, Mobil, Yahoo, Harvard University, United Way, BMW, ..."
839882060,https://www.linkedin.com/jobs/view/839882060/,Assistant Manager - Indirect Tax,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
837931199,https://www.linkedin.com/jobs/view/837931199/,Assistant Manager - TP,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
811564031,https://www.linkedin.com/jobs/view/811564031/,Consultant- IGH GA,TBCRoles and ResponsibilitiesQualifications And SkillsExperience and Background
829982972,https://www.linkedin.com/jobs/view/829982972/,Consultant- Microsoft Dynamics CRM Technical,"Design, coding and deployment experience in skills viz., (Visual Studio, C# and IIS-MS Dynamics) Experience with developing XML Web services and server components for ..."
839696853,https://www.linkedin.com/jobs/view/839696853/,Datacap Developer,"Development using various datacap functions like OCR, ICR, APT, webservice. Various datacap components such as rulerunner, task master etc. Concepts of object structures and ..."
828856889,https://www.linkedin.com/jobs/view/828856889/,IBM Case Manager Developer,"Development using FileNet P8 java APIs, FileNet webservice, EDS. Customizations, scripting, wiring between widgets. IBM certification would be an added advantage. Concepts of ..."
827614388,https://www.linkedin.com/jobs/view/827614388/,IBM BPM Developer,"Experience in Java, XML, HTML, DOJO, JavaScript, JQuery, JSON, AJAX and REST. Experience in IBM BPM Admin Task like Getting Logs, Restarting Server, Snapshot Deployment, Team ..."
826001051,https://www.linkedin.com/jobs/view/826001051/,Senior Tech Lead,"Good experience in configuring the exports and imports (web service, email, DB). Good experience in creating service interfaces and schemas (WSDLs &amp; XSDs). Good experience in ..."
836616529,https://www.linkedin.com/jobs/view/836616529/,Manager - Assurance - Big4 - Chennai,"Skills: Assurance Or Audits,Assurance,Statutory Audit,External Audit,Statutory,KPMG,&quot;Price Waterhouse Coopers&quot;&#x200b;,PWC,Deloitte. Role: Chartered Accountant (CPA),External Auditor."
827615230,https://www.linkedin.com/jobs/view/827615230/,Assistant Manager,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
